		omega		Posterior		rho				Synonymous theta			kappa			phi	
Site	Lower	Point	Higher	prob of +ve	Lower	Point	Higher		Lower	Point	Higher	Lower	Point	Higher	Lower	Point	Higher
	95% HPD	estimate	95% HPD	selection	95% HPD	estimate	95% HPD		95% HPD	estimate	95% HPD	95% HPD	estimate	95% HPD	95% HPD	estimate	95% HPD
0	0.0100163	0.069943	1.2462	0.05997	0.0164392	0.976192	79.291		0.014546	0.0201571	0.0277924	1.87613	3.3505	6.48209	0	0	0
1	0.0100163	0.0686985	1.22276	0.0569715	0.0165845	1.13023	81.0694
2	0.0100163	0.0661741	0.875565	0.047976	0.0165845	1.11092	80.8337
3	0.0100163	0.0605754	0.520864	0.035982	0.0164392	1.16334	81.1409
4	0.0100163	0.0589975	0.481141	0.0314843	0.0164392	1.20792	81.1409
5	0.0100163	0.0574798	0.468882	0.0284858	0.0189343	1.32157	88.2442
6	0.0100163	0.0568781	0.456423	0.0284858	0.0189343	1.32864	88.2442
7	0.0100163	0.0533931	0.378609	0.0104948	0.0189343	1.31533	88.2442
8	0.0100163	0.0504047	0.319268	0.00749625	0.0197437	1.33627	91.0144
9	0.0100163	0.0510452	0.342959	0.00449775	0.0202323	1.46671	91.0144
10	0.0100163	0.0507865	0.346338	0.005997	0.0216505	1.55999	91.0144
11	0.0100163	0.0519758	0.334617	0.00449775	0.0175891	1.40121	80.8337
12	0.0100163	0.0511816	0.332927	0.00449775	0.0169259	1.08995	80.8337
13	0.0100163	0.0510125	0.34136	0.005997	0.0154366	1.01353	80.8337
14	0.0100163	0.050402	0.310854	0.0089955	0.0138614	0.99519	75.0778
15	0.0100163	0.0485801	0.302197	0.00749625	0.0112146	0.839572	55.8397
16	0.0100163	0.0480453	0.290004	0.00749625	0.0106614	0.724599	48.5535
17	0.0100163	0.0476753	0.276168	0.00749625	0.0111331	0.639321	46.2525
18	0.0100163	0.0459499	0.267491	0.00449775	0.0111331	0.601048	46.2525
19	0.0100163	0.0466818	0.290004	0.00749625	0.0111331	0.600359	48.5535
20	0.0100163	0.0464086	0.290295	0.00449775	0.0111331	0.615459	56.3895
21	0.0100163	0.0464508	0.290004	0.005997	0.0111331	0.594728	53.5428
22	0.0100163	0.0463435	0.290004	0.00449775	0.0111331	0.52717	53.5428
23	0.0100163	0.0456581	0.276424	0.00149925	0.0111331	0.51344	52.3119
24	0.0100163	0.0458698	0.290004	0.00149925	0.0100612	0.399995	40.7812
25	0.0100163	0.0455044	0.276424	0	0.0100612	0.347925	38.156
26	0.0100163	0.0457661	0.290004	0.00449775	0.0100612	0.296588	36.0207
27	0.0100163	0.0450998	0.290004	0.0029985	0.0100612	0.264887	30.7665
28	0.0100163	0.0468559	0.332927	0.00749625	0.0103212	0.237472	30.7665
29	0.0100163	0.0467818	0.32616	0.00149925	0.0103212	0.212384	30.7665
30	0.0100163	0.047871	0.34136	0.00149925	0.0100612	0.195127	27.4771
31	0.0100163	0.0481552	0.30855	0	0.0100612	0.178711	24.4714
32	0.0100163	0.0498313	0.329476	0	0.0100612	0.167046	19.9075
33	0.0100163	0.0498774	0.30855	0	0.0100612	0.152883	11.6487
34	0.0100163	0.0500418	0.303292	0	0.0100612	0.118158	4.29803
35	0.0100163	0.0493709	0.300396	0	0.0107488	0.104044	3.58117
36	0.0100163	0.0499644	0.30855	0.00449775	0.0100612	0.0890717	2.32374
37	0.0100163	0.0503972	0.328062	0.00449775	0.0100612	0.0756534	1.0756
38	0.0100163	0.0502156	0.328062	0.00449775	0.0100612	0.072385	0.696274
39	0.0100163	0.0502794	0.332927	0.00449775	0.0100612	0.0686106	0.546811
40	0.0100163	0.0505201	0.328062	0.00449775	0.0100612	0.0702531	0.43843
41	0.0100163	0.0504858	0.32616	0.00449775	0.0100612	0.0691038	0.417953
42	0.0100163	0.050782	0.32616	0.00749625	0.0106614	0.0685678	0.425398
43	0.0100163	0.051018	0.328062	0.00749625	0.0100612	0.0688667	0.391934
44	0.0100163	0.0516899	0.328062	0.0104948	0.0100612	0.0691753	0.409185
45	0.0100163	0.0518705	0.361527	0.0164918	0.0100612	0.0689691	0.409185
46	0.0100163	0.0507263	0.342014	0.011994	0.0100612	0.0689959	0.409185
47	0.0100163	0.0503623	0.328062	0.00749625	0.0100612	0.0693366	0.427694
48	0.0100163	0.0532702	0.346157	0.0104948	0.0100612	0.0707963	0.438509
49	0.0100163	0.0556109	0.426302	0.0164918	0.0107037	0.0760858	0.488288
50	0.0100163	0.0534158	0.421376	0.011994	0.0106614	0.0769172	0.478778
51	0.0100163	0.0521229	0.395265	0.0104948	0.0101977	0.0798177	0.586992
52	0.0100163	0.0539253	0.48416	0.0164918	0.0101977	0.080243	0.586992
53	0.0100163	0.0564407	0.514846	0.0194903	0.0106614	0.0775393	0.493903
54	0.0100163	0.0574138	0.552827	0.0194903	0.0101977	0.0791054	0.506778
55	0.0100163	0.0570023	0.535353	0.0194903	0.010286	0.0810895	0.696829
56	0.0100163	0.0583184	0.649591	0.023988	0.0106871	0.0845218	0.817912
57	0.0100163	0.0578301	0.649591	0.023988	0.0106614	0.0849587	0.817912
58	0.0100163	0.0564599	0.62534	0.0224888	0.0101977	0.08764	0.839202
59	0.0100163	0.0579358	0.692543	0.0254873	0.010286	0.0883054	0.909931
60	0.0100163	0.0598872	0.754553	0.0329835	0.0106614	0.0848653	0.828719
61	0.0100163	0.060165	0.754553	0.0344828	0.011476	0.0810787	0.862585
62	0.0100163	0.0606624	0.815145	0.035982	0.011476	0.0821876	0.862585
63	0.0100163	0.0620164	0.961833	0.035982	0.011476	0.0836679	0.862585
64	0.0100163	0.0664858	0.984989	0.0494753	0.0112809	0.0865288	0.862585
65	0.0100163	0.0694259	1.04399	0.053973	0.010286	0.0891509	0.817912
66	0.0100163	0.0702973	1.04399	0.0554723	0.0102241	0.091156	0.738116
67	0.0100163	0.0732874	1.06819	0.0614693	0.0102241	0.0905794	0.668727
68	0.0100163	0.0780241	1.10133	0.0674663	0.0102241	0.091262	0.696274
69	0.0100163	0.092778	1.28439	0.101949	0.010286	0.0912683	0.560497
70	0.0100163	0.12327	1.65893	0.154423	0.0102241	0.0948794	0.523733
71	0.0100163	0.160767	1.87925	0.1994	0.0102241	0.0968178	0.523733
72	0.0100163	0.228491	1.86801	0.263868	0.0104729	0.0944673	0.523733
73	0.0100163	0.430339	2.30369	0.361319	0.0111973	0.0925492	0.523733
74	0.101256	0.92795	23.2712	0.496252	0.0121052	0.0890107	0.523733
75	0.101256	0.787028	6.86485	0.451274	0.0116459	0.0915878	0.523733
76	0.145264	0.80114	7.7501	0.451274	0.0116459	0.0913983	0.523733
77	0.101256	0.839937	3.75796	0.466267	0.0134539	0.0914486	0.560497
78	0.17985	0.911094	2.99099	0.478261	0.0134539	0.0912056	0.560497
79	0.218004	0.844021	3.1954	0.457271	0.010286	0.0889226	0.457786
80	0.170735	0.81813	2.99099	0.449775	0.0120684	0.0858793	0.523733
81	0.17985	0.819111	2.98062	0.446777	0.010286	0.0864489	0.475852
82	0.199642	0.82151	3.40123	0.452774	0.0111973	0.0875051	0.522408
83	0.170735	0.812217	3.1954	0.452774	0.01064	0.0865897	0.522408
84	0.170735	0.801909	3.40123	0.448276	0.0104729	0.0870997	0.522408
85	0.169161	0.794809	3.13512	0.445277	0.0115136	0.0893302	0.657065
86	0.146978	0.778611	3.1954	0.442279	0.0102094	0.0886944	0.521556
87	0.160091	0.81115	2.77432	0.448276	0.0102094	0.0887415	0.521556
88	0.285093	0.909517	3.1954	0.481259	0.0102094	0.0887178	0.521556
89	0.294642	1.00554	3.1954	0.512744	0.0102094	0.088487	0.521556
90	0.170735	0.938628	2.95883	0.506747	0.01064	0.0857754	0.521556
91	0.170735	0.843563	4.62334	0.488756	0.0120684	0.0832311	0.521556
92	0.0755856	0.773101	4.81672	0.463268	0.0115136	0.0819285	0.444777
93	0.124706	0.787409	4.81672	0.463268	0.0115793	0.0819496	0.444777
94	0.164047	0.81228	4.81672	0.46027	0.0111791	0.0794784	0.415581
95	0.0755856	0.817356	3.63912	0.473763	0.0111791	0.0792481	0.421375
96	0.164047	0.850646	5.51799	0.494753	0.0111791	0.0789154	0.415581
97	0.329013	0.9442	4.42728	0.52024	0.0120684	0.0796907	0.444777
98	0.256175	0.91813	3.72931	0.52024	0.0120684	0.0806189	0.449743
99	0.214347	0.907448	3.1954	0.515742	0.0120684	0.0816099	0.451416
100	0.226086	0.921563	3.1954	0.526237	0.0120684	0.0880911	0.521546
101	0.338024	1.00558	3.89876	0.554723	0.0116459	0.0917045	0.52338
102	0.368185	1.13292	3.89876	0.584708	0.0105112	0.0976621	0.52338
103	0.362529	1.12207	3.89876	0.575712	0.0111791	0.127582	2.04736
104	0.285093	1.06546	3.89876	0.554723	0.0103833	0.166349	19.823
105	0.246879	0.989798	3.30445	0.526237	0.0121869	0.230476	51.9548
106	0.201241	0.921407	2.98062	0.49925	0.0165125	0.32879	72.7056
107	0.201241	0.877687	3.30445	0.47976	0.0207678	0.441034	90.4238
108	0.152007	0.833035	3.43033	0.46027	0.0212099	0.472429	83.9944
109	0.201241	0.831872	3.89876	0.457271	0.0172621	0.474409	72.7056
110	0.110966	0.759147	2.75859	0.424288	0.0182514	0.464501	72.7056
111	0.110966	0.721164	3.43033	0.407796	0.0165892	0.438946	71.93
112	0.0775468	0.677266	2.49074	0.383808	0.0152137	0.408	72.7056
113	0.0775468	0.676316	2.57774	0.370315	0.0157745	0.412997	81.9255
114	0.0708657	0.58103	2.75859	0.332834	0.0152137	0.380466	81.9255
115	0.0466229	0.494077	2.75859	0.287856	0.0152137	0.406593	81.9255
116	0.0356332	0.47553	2.36897	0.278861	0.0103057	0.381456	55.9157
117	0.0353514	0.436866	2.52271	0.256372	0.0103057	0.374694	56.8677
118	0.029842	0.423782	2.49074	0.254873	0.0124131	0.379445	72.7056
119	0.0256139	0.405141	2.1117	0.241379	0.0103057	0.401615	56.8677
120	0.0241373	0.408643	2.16044	0.248876	0.0105158	0.459974	56.8677
121	0.0369422	0.431746	3.22464	0.25937	0.0163072	0.505622	81.9255
122	0.0369422	0.449362	3.30132	0.265367	0.0148061	0.568164	72.7056
123	0.0405659	0.470317	4.03225	0.277361	0.0148061	0.570924	72.7056
124	0.0264567	0.530036	6.35451	0.289355	0.0163072	0.566819	72.7056
125	0.0106309	0.257778	1.82896	0.173913	0.0165892	0.427511	71.93
126	0.0101015	0.212582	1.65194	0.148426	0.0101069	0.293651	24.7035
127	0.0101015	0.169688	1.39264	0.113943	0.0105158	0.258099	24.7035
128	0.0101015	0.146102	1.23454	0.0914543	0.0105158	0.220912	24.7035
129	0.0101015	0.130945	1.14371	0.071964	0.010423	0.205147	23.9876
130	0.0101015	0.116523	1.01092	0.0554723	0.010423	0.189295	23.9876
131	0.0101015	0.103898	0.897104	0.0374813	0.0101069	0.173217	19.4362
132	0.0101015	0.0957094	0.765305	0.0284858	0.0104316	0.128839	9.96794
133	0.0101015	0.0924955	0.753342	0.0224888	0.0104316	0.117479	11.8013
134	0.0101015	0.0864991	0.662926	0.017991	0.0105158	0.0928539	5.12835
135	0.0101015	0.0788271	0.608779	0.0164918	0.0100691	0.0878305	2.84772
136	0.0102643	0.0779877	0.609576	0.0164918	0.0100691	0.0745463	0.765909
137	0.0105618	0.0759251	0.613212	0.0194903	0.0105158	0.074182	0.768785
138	0.0102643	0.071291	0.588167	0.0164918	0.0100691	0.0750309	0.779442
139	0.0102643	0.0694918	0.573949	0.0164918	0.0100691	0.0843585	1.85183
140	0.0104208	0.0663961	0.55439	0.011994	0.0100691	0.0935267	3.02258
141	0.0104208	0.0634772	0.547534	0.0089955	0.0100691	0.122952	7.49109
142	0.0104208	0.0646371	0.55439	0.0149925	0.0100691	0.167377	15.592
143	0.0102643	0.0652618	0.551234	0.0149925	0.0100691	0.192683	18.4249
144	0.0102643	0.065864	0.553011	0.0164918	0.0106012	0.231796	23.5484
145	0.0104208	0.0670127	0.551234	0.0149925	0.0102929	0.249091	34.3897
146	0.0104208	0.0671608	0.547534	0.0134933	0.0102929	0.240726	34.3897
147	0.0104208	0.0670263	0.547534	0.0134933	0.0102929	0.256272	38.3898
148	0.0102643	0.0657225	0.5099	0.011994	0.0102929	0.298809	39.7256
149	0.0100745	0.0663088	0.50382	0.0104948	0.0115318	0.308329	41.7719
150	0.0100745	0.0657816	0.493165	0.0104948	0.0102929	0.339767	29.9031
151	0.0101563	0.0650912	0.493165	0.0089955	0.0102929	0.377784	32.9082
152	0.0104208	0.064071	0.493165	0.00749625	0.0126896	0.42447	44.5707
153	0.0104208	0.0646858	0.491753	0.0089955	0.011988	0.498207	44.5707
154	0.0104208	0.0660507	0.482012	0.0104948	0.0126896	0.581464	44.5707
155	0.0104208	0.0656145	0.474244	0.0104948	0.0162153	0.603489	70.4429
156	0.0104208	0.0638202	0.419587	0.005997	0.0112807	0.544408	44.5707
157	0.0104208	0.0629119	0.414665	0.005997	0.0115709	0.538374	44.5707
158	0.0104208	0.0637385	0.414665	0.005997	0.0110244	0.55317	45.3641
159	0.0104208	0.0649203	0.414665	0.00749625	0.0115709	0.564845	45.3641
160	0.011223	0.065365	0.439735	0.0104948	0.0126896	0.515404	43.9896
161	0.0104208	0.0678146	0.430225	0.0134933	0.0112807	0.4288	24.0793
162	0.0100947	0.0698343	0.439735	0.0149925	0.0126896	0.390865	20.6387
163	0.0104208	0.0736055	0.473487	0.0194903	0.0112807	0.349106	19.1726
164	0.0104208	0.0764091	0.475027	0.0194903	0.0100661	0.323764	14.9247
165	0.0104208	0.0783181	0.457214	0.0164918	0.0100661	0.305424	14.8216
166	0.0104208	0.079605	0.475027	0.0194903	0.0100661	0.307324	13.9017
167	0.0104208	0.0832153	0.497155	0.0254873	0.0107593	0.329996	13.9017
168	0.0104208	0.0837704	0.497155	0.0269865	0.0150381	0.352521	23.6607
169	0.0104208	0.0836186	0.497155	0.0254873	0.0112807	0.409686	23.6607
170	0.0104208	0.0839504	0.553011	0.0284858	0.016241	0.471816	44.6666
171	0.010218	0.0875261	0.540101	0.0284858	0.0128499	0.460819	25.7569
